,lat,lon,Wind_mean,Wind_90th,Wind_dir,Wind_dir_90th,Wind_dir_10th,T_mean,T_90th,T_10th
518,-31.868341144495982,137.3469077143577,7.0977793,10.644669246673583,133.3668,240.27353515625,30.139774703979494,15.904999,18.7271728515625,13.816137695312534
519,-31.90816571301974,137.37150567147464,7.3543606,10.992895221710205,136.00175,241.62734985351562,36.816483688354495,15.97583,18.57453613281251,13.921801757812545
520,-31.9479902815435,137.39610362859156,7.3543606,10.992895221710205,136.00175,241.62734985351562,36.816483688354495,15.97583,18.57453613281251,13.921801757812545
521,-31.98781485006726,137.42070158570849,7.3543606,10.992895221710205,136.00175,241.62734985351562,36.816483688354495,15.97583,18.57453613281251,13.921801757812545
522,-32.027639418591015,137.4452995428254,7.3543606,10.992895221710205,136.00175,241.62734985351562,36.816483688354495,15.97583,18.57453613281251,13.921801757812545
523,-32.07260351293008,137.44480085563671,7.3543606,10.992895221710205,136.00175,241.62734985351562,36.816483688354495,15.97583,18.57453613281251,13.921801757812545
524,-32.117514897141355,137.44218355622738,7.3543606,10.992895221710205,136.00175,241.62734985351562,36.816483688354495,15.97583,18.57453613281251,13.921801757812545
525,-32.15881415940032,137.46318905699638,7.3149714,10.895377445220946,137.09557,242.3862838745117,38.0019115447998,15.822937,18.3175048828125,13.758837890625045
526,-32.19405555899773,137.49620125321425,7.3149714,10.895377445220946,137.09557,242.3862838745117,38.0019115447998,15.822937,18.3175048828125,13.758837890625045
527,-32.22929695859514,137.52921344943212,7.3149714,10.895377445220946,137.09557,242.3862838745117,38.0019115447998,15.822937,18.3175048828125,13.758837890625045
528,-32.26453835819255,137.56222564565,7.3149714,10.895377445220946,137.09557,242.3862838745117,38.0019115447998,15.822937,18.3175048828125,13.758837890625045
529,-32.30631991779275,137.58188939101726,7.3149714,10.895377445220946,137.09557,242.3862838745117,38.0019115447998,15.822937,18.3175048828125,13.758837890625045
530,-32.34778168631513,137.60248617259117,7.3149714,10.895377445220946,137.09557,242.3862838745117,38.0019115447998,15.822937,18.3175048828125,13.758837890625045
531,-32.38225891660692,137.63667230684743,7.4185834,10.940728378295898,139.08916,243.0893356323242,38.35110054016114,15.725708,18.175805664062523,13.693627929687523
532,-32.416736146898714,137.6708584411037,7.4185834,10.940728378295898,139.08916,243.0893356323242,38.35110054016114,15.725708,18.175805664062523,13.693627929687523
533,-32.447531965558944,137.70968707037878,7.4185834,10.940728378295898,139.08916,243.0893356323242,38.35110054016114,15.725708,18.175805664062523,13.693627929687523
534,-32.478327784219175,137.74851569965386,7.4185834,10.940728378295898,139.08916,243.0893356323242,38.35110054016114,15.725708,18.175805664062523,13.693627929687523
535,-32.505231187005506,137.79124471829067,7.4185834,10.940728378295898,139.08916,243.0893356323242,38.35110054016114,15.725708,18.175805664062523,13.693627929687523
536,-32.53213458979184,137.83397373692748,7.4185834,10.940728378295898,139.08916,243.0893356323242,38.35110054016114,15.725708,18.175805664062523,13.693627929687523
537,-32.568146411305456,137.86592627218295,7.4185834,10.940728378295898,139.08916,243.0893356323242,38.35110054016114,15.725708,18.175805664062523,13.693627929687523
538,-32.604158232819074,137.89787880743847,7.4185834,10.940728378295898,139.08916,243.0893356323242,38.35110054016114,15.725708,18.175805664062523,13.693627929687523
539,-32.64496528724294,137.92030869540596,7.4440227,11.126928043365478,139.40071,243.1529586791992,38.347899246215825,15.593231,18.036865234375,13.563159179687545
540,-32.68822269016832,137.93489609924347,7.4440227,11.126928043365478,139.40071,243.1529586791992,38.347899246215825,15.593231,18.036865234375,13.563159179687545
541,-32.73240468450781,137.9448340612652,7.4440227,11.126928043365478,139.40071,243.1529586791992,38.347899246215825,15.593231,18.036865234375,13.563159179687545
542,-32.77586858687484,137.95854117043484,7.4440227,11.126928043365478,139.40071,243.1529586791992,38.347899246215825,15.593231,18.036865234375,13.563159179687545
543,-32.818436929063715,137.97577757205588,7.4440227,11.126928043365478,139.40071,243.1529586791992,38.347899246215825,15.593231,18.036865234375,13.563159179687545
544,-32.86310110259593,137.98196989912375,7.4440227,11.126928043365478,139.40071,243.1529586791992,38.347899246215825,15.593231,18.036865234375,13.563159179687545
545,-32.9080519508615,137.98336372759343,7.464429,11.21904697418213,142.02266,245.75550384521483,39.55582618713379,15.445374,17.90583496093751,13.452392578125
