Longitude;Latitude;Elevation;Distance;Gradient;Maxspeed;Surface
134.130549;-21.224035;428;1169699.898;-0.004647846;130;asphalt
134.126822;-21.230847;429;1170550.179;0.001176082;130;asphalt
134.126431;-21.231639;430.5;1170647.123;0.015472909;130;asphalt
134.126077;-21.23245;430;1170744.48;-0.005135705;130;asphalt
134.125041;-21.235235;431.25;1171072.246;0.003813701;130;asphalt
134.124684;-21.236018;430.25;1171166.848;-0.010570618;130;asphalt
134.1243;-21.236786;430.25;1171261.064;0;130;asphalt
134.123884;-21.237551;430.5;1171356.431;0.002621451;130;asphalt
134.12344;-21.238296;430;1171451.195;-0.005276295;130;asphalt
134.12284;-21.239187;430.75;1171568.168;0.006411702;130;asphalt
134.122199;-21.240057;431.25;1171685.523;0.004260594;130;asphalt
134.120671;-21.241793;430.5;1171935.205;-0.003003818;130;asphalt
134.119187;-21.243164;428.75;1172151.759;-0.008081147;130;asphalt
134.118569;-21.243724;428.75;1172241.088;0;130;asphalt
134.116857;-21.245255;430;1172486.979;0.005083547;130;asphalt
134.115408;-21.246553;431.25;1172695.264;0.00600139;130;asphalt
134.114167;-21.247669;431.75;1172873.983;0.002797686;130;asphalt
134.113459;-21.248288;431;1172974.588;-0.007454919;130;asphalt
134.055953;-21.298361;443.5;1181129.758;0.00153277;130;asphalt
134.054557;-21.299576;443;1181327.67;-0.002526377;130;asphalt
134.051934;-21.30185;443;1181698.856;0;130;asphalt
134.050582;-21.303035;444.5;1181891.159;0.007800216;130;asphalt
134.047557;-21.305815;444.75;1182331.343;0.000567943;130;asphalt
134.045184;-21.308186;445.25;1182691.815;0.001387071;130;asphalt
134.043242;-21.310192;446;1182992.193;0.002496856;130;asphalt
134.032049;-21.321756;447.5;1184723.603;0.000866346;130;asphalt
134.016856;-21.337357;451.5;1187065.781;0.001707812;130;asphalt
134.001878;-21.352735;452;1189374.521;0.000216568;130;asphalt
133.993857;-21.36097;455;1190610.832;0.002426573;130;asphalt
133.985496;-21.369492;463.5;1191894.412;0.006622104;130;asphalt
133.982785;-21.372255;461.5;1192310.58;-0.004805746;130;asphalt
133.946146;-21.409602;489.5;1197935.15;0.004978159;130;asphalt
133.945391;-21.41039;491.25;1198052.565;0.014904363;130;asphalt
133.944421;-21.411553;495.5;1198216.293;0.025957704;130;asphalt
133.943768;-21.412447;494.5;1198336.508;-0.008318446;130;asphalt
133.943163;-21.413404;491.25;1198459.984;-0.026320944;130;asphalt
133.94251;-21.414625;490.25;1198611.65;-0.00659342;130;asphalt
133.942131;-21.415471;489;1198713.575;-0.012263986;130;asphalt
133.933821;-21.436328;490.75;1201187.145;0.000707479;130;asphalt
133.926194;-21.455464;499.25;1203456.67;0.003745278;130;asphalt
133.91309;-21.488541;497.5;1207376.658;-0.00044643;130;asphalt
133.912897;-21.48902;497.25;1207433.54;-0.004395013;130;asphalt
133.911769;-21.491868;498;1207771.044;0.002222195;100;asphalt
133.910116;-21.495975;500.25;1208258.695;0.004613958;100;asphalt
133.909181;-21.498035;500.25;1208507.345;0;100;asphalt
133.908388;-21.499611;500.75;1208700.842;0.002584016;100;asphalt
133.907532;-21.50116;502.75;1208894.517;0.010326613;100;asphalt
133.903091;-21.508766;504.75;1209857.001;0.002077956;100;asphalt
133.901959;-21.510664;505;1210098.362;0.001035793;100;asphalt
133.900412;-21.51307;506.25;1210410.11;0.004009655;100;asphalt
133.900124;-21.513444;506;1210461.267;-0.004886859;100;asphalt
133.899137;-21.514723;507.25;1210636.342;0.007139821;100;asphalt
133.898466;-21.515499;507;1210747.083;-0.002257513;100;asphalt
133.893577;-21.521087;511.25;1211548.244;0.005304801;130;asphalt
133.892151;-21.522717;513.25;1211781.931;0.008558465;100;asphalt
133.891838;-21.523089;511.75;1211834.46;-0.028555611;130;asphalt
133.891542;-21.523471;510.75;1211886.822;-0.019097928;130;asphalt
133.891372;-21.523708;510.75;1211918.503;0;130;asphalt
133.891212;-21.523952;510.5;1211950.284;-0.007866298;130;asphalt
133.89102;-21.524272;510.5;1211991.034;0;130;asphalt
133.890843;-21.524598;511;1212031.645;0.012311958;130;asphalt
133.89072;-21.524842;511.5;1212061.612;0.016685216;130;asphalt
133.890606;-21.52509;511.75;1212091.603;0.008335604;130;asphalt
133.89047;-21.525417;511.5;1212130.591;-0.00641235;130;asphalt
133.889086;-21.529073;511.75;1212561.59;0.000580048;130;asphalt
133.888772;-21.529761;512.25;1212644.701;0.006016037;130;asphalt
133.888403;-21.530432;513;1212728.508;0.008949067;130;asphalt
133.88798;-21.531077;511.75;1212812.522;-0.014878611;130;asphalt
133.887766;-21.531361;511.25;1212851.086;-0.012965281;130;asphalt
133.88733;-21.531869;511.5;1212923.367;0.003458707;130;asphalt
133.88688;-21.532367;512.75;1212995.706;0.017279802;130;asphalt
133.886658;-21.53259;513;1213029.502;0.007397419;130;asphalt
133.88642;-21.532806;513.5;1213063.895;0.014537797;130;asphalt
133.885921;-21.533222;513.75;1213133.204;0.003607053;130;asphalt
133.885407;-21.53359;513;1213200.293;-0.011179163;130;asphalt
133.884872;-21.533931;512.5;1213267.374;-0.007453625;130;asphalt
133.884562;-21.534115;512.75;1213305.41;0.006572734;130;asphalt
133.88409;-21.53436;513;1213361.317;0.004471697;130;asphalt
133.88368;-21.534564;513.25;1213409.41;0.005198237;130;asphalt
133.883176;-21.534772;513.25;1213466.441;0;130;asphalt
133.882276;-21.535047;512.25;1213564.424;-0.010205823;130;asphalt
133.881556;-21.535227;513.5;1213641.539;0.016209703;130;asphalt
133.880774;-21.535389;514;1213724.405;0.006033845;130;asphalt
133.878566;-21.535719;515.75;1213955.712;0.007565674;130;asphalt
133.874328;-21.536396;519;1214400.475;0.007307277;130;asphalt
133.872615;-21.536661;521.5;1214580.087;0.013918881;130;asphalt
133.868214;-21.537342;520.25;1215041.544;-0.002708812;130;asphalt
133.865498;-21.537738;522.75;1215325.892;0.008792022;130;asphalt
133.86323;-21.538083;524.25;1215563.589;0.006310555;130;asphalt
133.861163;-21.538482;523.75;1215781.935;-0.002289945;130;asphalt
133.860397;-21.538665;524.5;1215863.734;0.009168815;130;asphalt
133.859255;-21.538985;525;1215987.095;0.004053167;130;asphalt
133.858081;-21.53935;527.75;1216115.125;0.021479352;130;asphalt
133.857645;-21.539508;527.5;1216163.521;-0.005165629;130;asphalt
133.857321;-21.539627;527.25;1216199.55;-0.006938852;130;asphalt
133.855821;-21.54021;529.25;1216367.694;0.011894622;130;asphalt
133.852574;-21.541514;530;1216733.492;0.002050312;130;asphalt
133.850428;-21.542388;534.25;1216975.792;0.01754023;130;asphalt
133.849792;-21.542682;535.25;1217049.247;0.013613684;130;asphalt
133.849204;-21.542967;536.25;1217117.824;0.014582184;130;asphalt
133.848795;-21.543209;536.25;1217167.959;0;130;asphalt
133.847825;-21.543819;536.5;1217289.061;0.002064378;130;asphalt
133.847263;-21.544263;536.5;1217365.324;0;130;asphalt
133.846352;-21.545049;537.75;1217493.839;0.009726456;130;asphalt
133.845736;-21.545626;537.5;1217584.257;-0.002764937;130;asphalt
133.845128;-21.546319;538;1217683.717;0.005027184;130;asphalt
133.843983;-21.54767;538;1217875.004;0;130;asphalt
133.841892;-21.550137;540.75;1218224.314;0.007872661;130;asphalt
133.841449;-21.550672;540;1218299.401;-0.009988402;130;asphalt
133.840841;-21.55138;538.5;1218400.157;-0.014887499;130;asphalt
133.840774;-21.551459;538.5;1218411.345;0;130;asphalt
133.839981;-21.552256;538.25;1218532.093;-0.002070433;130;asphalt
133.839509;-21.552666;538.75;1218598.886;0.007485828;130;asphalt
133.839034;-21.553061;538.25;1218664.782;-0.007587644;130;asphalt
133.833359;-21.557107;536.5;1219404.28;-0.002366471;130;asphalt
133.829763;-21.559646;534.5;1219871.19;-0.004283481;130;asphalt
133.817818;-21.568223;528.5;1221431.781;-0.003844698;130;asphalt
133.817558;-21.568408;528.75;1221465.634;0.007384808;130;asphalt
133.814388;-21.570687;528;1221879.969;-0.001810128;130;asphalt
133.80987;-21.573944;530;1222471.093;0.003383387;130;asphalt
133.809457;-21.574213;530.75;1222523.232;0.014384514;130;asphalt
133.809252;-21.574335;530.25;1222548.399;-0.019867174;130;asphalt
133.808696;-21.574628;528.75;1222614.482;-0.02269887;130;asphalt
133.8081;-21.574899;528.25;1222683.084;-0.007288453;130;asphalt
133.803207;-21.577026;529;1223241.588;0.001342872;130;asphalt
133.802459;-21.577317;526.5;1223325.429;-0.029818353;130;asphalt
133.801954;-21.57749;525.25;1223381.078;-0.02246225;130;asphalt
133.801418;-21.577654;524.75;1223439.425;-0.008569463;130;asphalt
133.800868;-21.5778;524.5;1223498.568;-0.004227039;130;asphalt
133.798881;-21.578235;524.25;1223709.645;-0.001184402;130;asphalt
133.797897;-21.578454;523.5;1223814.266;-0.007168733;130;asphalt
133.797127;-21.578668;522.5;1223897.365;-0.012033811;130;asphalt
133.796299;-21.578955;522.25;1223988.736;-0.002736104;130;asphalt
133.79455;-21.579657;520.5;1224185.711;-0.008884342;130;asphalt
133.790361;-21.581368;515.25;1224658.798;-0.011097342;130;asphalt
133.785209;-21.583457;513;1225239.95;-0.003871615;130;asphalt
133.777294;-21.586742;511.75;1226136.156;-0.001394769;130;asphalt
133.775927;-21.587383;510.25;1226294.453;-0.009475886;130;asphalt
133.774851;-21.588005;511.5;1226425.452;0.009542028;130;asphalt
133.773311;-21.589123;511.75;1226627.462;0.001237564;130;asphalt
133.772064;-21.590291;508.5;1226810.468;-0.017758987;130;asphalt
133.769533;-21.593001;508.5;1227209.572;0;130;asphalt
133.763155;-21.599954;510.5;1228225.727;0.001968204;130;asphalt
133.76174;-21.601539;510;1228454.775;-0.002182948;130;asphalt
133.755878;-21.607911;505.75;1229387.135;-0.004558326;130;asphalt
133.754187;-21.609749;507.5;1229656.078;0.00650696;130;asphalt
133.752013;-21.612112;506.75;1230001.838;-0.002169136;130;asphalt
133.747204;-21.617339;506.75;1230766.661;0;130;asphalt
133.74293;-21.622028;507.5;1231450.072;0.001097437;130;asphalt
133.742024;-21.623066;508.25;1231598.708;0.005045864;130;asphalt
133.74114;-21.624377;510.75;1231770.757;0.014530744;130;asphalt
133.740492;-21.625662;513;1231928.564;0.014257947;130;asphalt
133.737713;-21.632838;511;1232776.629;-0.00235831;130;asphalt
133.73743;-21.63379;512.25;1232886.454;0.011381765;130;asphalt
133.737311;-21.634525;515.75;1232969.103;0.042347925;130;asphalt
133.737283;-21.635267;518.5;1233051.66;0.033310162;130;asphalt
133.737337;-21.636009;521.25;1233134.355;0.033254642;130;asphalt
133.737479;-21.63673;523.25;1233215.859;0.024538681;130;asphalt
133.737728;-21.637561;528.25;1233311.779;0.052126658;130;asphalt
133.738229;-21.638493;532.25;1233427.63;0.034527155;130;asphalt
133.73866;-21.639176;531;1233515.677;-0.014196935;130;asphalt
133.739265;-21.639887;524.25;1233616.477;-0.066964307;130;asphalt
133.739757;-21.640592;520.25;1233709.919;-0.042807574;130;asphalt
133.740234;-21.641525;516.25;1233824.782;-0.034823947;130;asphalt
133.743281;-21.649827;504;1234800.16;-0.012559234;130;asphalt
133.7524;-21.679363;493.5;1238216.937;-0.003073072;130;asphalt
133.752893;-21.681262;492;1238434.154;-0.006905538;130;asphalt
133.753091;-21.682659;492.25;1238590.835;0.001595601;130;asphalt
133.754241;-21.694056;492;1239863.682;-0.00019641;130;asphalt
133.755481;-21.706336;493.25;1241235.152;0.000911431;130;asphalt
133.7556;-21.708482;493.5;1241474.093;0.001046284;130;asphalt
133.755538;-21.709574;494.75;1241595.687;0.010280139;130;asphalt
133.755375;-21.710671;495.25;1241718.824;0.004060496;130;asphalt
133.755123;-21.711747;494.75;1241841.27;-0.004083458;130;asphalt
133.754684;-21.713035;495.25;1241991.498;0.003328275;130;asphalt
133.754252;-21.714025;493.25;1242110.283;-0.016837124;130;asphalt
133.753727;-21.714976;493;1242229.126;-0.002103611;130;asphalt
133.753124;-21.715901;491.25;1242349.374;-0.014553282;130;asphalt
133.752444;-21.716783;491.25;1242470.01;0;130;asphalt
133.751608;-21.717678;491.75;1242601.776;0.003794601;130;asphalt
133.751479;-21.717808;492;1242621.436;0.012715799;130;asphalt
133.750827;-21.718479;493;1242721.952;0.009948737;130;asphalt
133.745125;-21.724356;489.75;1243601.718;-0.003694161;130;asphalt
133.744133;-21.725219;488;1243742.107;-0.012465451;130;asphalt
133.742822;-21.726143;487.25;1243912.093;-0.004412119;130;asphalt
133.728437;-21.734165;481;1245645.151;-0.003606341;130;asphalt
133.720552;-21.73856;479.25;1246594.956;-0.001842485;130;asphalt
133.714956;-21.741656;477.75;1247267.7;-0.002229672;130;asphalt
133.705623;-21.746775;477.5;1248387.155;-0.000223323;130;asphalt
133.700784;-21.749492;477.5;1248971.148;0;130;asphalt
133.692456;-21.754056;478.5;1249969.805;0.001001345;130;asphalt
133.691486;-21.754596;478.25;1250086.599;-0.00214051;130;asphalt
133.691002;-21.754878;478;1250145.606;-0.004236804;130;asphalt
133.690527;-21.755179;477.25;1250204.992;-0.012629256;130;asphalt
133.69007;-21.755487;477;1250263.305;-0.004287176;130;asphalt
133.689622;-21.755813;478.25;1250322.082;0.021267;130;asphalt
133.689186;-21.75615;479.25;1250380.663;0.017070465;130;asphalt
133.688763;-21.756497;479;1250438.948;-0.004289257;130;asphalt
133.688293;-21.756904;478.5;1250505.312;-0.007534228;130;asphalt
133.687841;-21.757325;478.5;1250571.421;0;130;asphalt
133.687268;-21.757911;479.75;1250659.442;0.014201229;130;asphalt
133.68681;-21.758409;480.75;1250732.267;0.013731393;130;asphalt
133.68637;-21.758933;479.75;1250806.158;-0.013533626;130;asphalt
133.685955;-21.759478;480.25;1250880.382;0.006736294;130;asphalt
133.685549;-21.760045;479.75;1250956.099;-0.006603585;130;asphalt
133.684964;-21.760986;479.5;1251076.922;-0.002069143;130;asphalt
133.684587;-21.761687;480.75;1251164.052;0.014346394;130;asphalt
133.684197;-21.762443;480.75;1251257.265;0;130;asphalt
133.683872;-21.763224;481.5;1251350.368;0.008055579;130;asphalt
133.683395;-21.764538;481.75;1251504.559;0.001621373;130;asphalt
133.674316;-21.790845;485.5;1254576.319;0.001220798;130;asphalt
133.672863;-21.795053;484.25;1255067.688;-0.00254391;130;asphalt
133.672139;-21.797191;485.75;1255316.898;0.006019032;130;asphalt
133.669755;-21.804085;484.75;1256122.02;-0.001242048;130;asphalt
133.669179;-21.805755;485;1256317.005;0.001282152;130;asphalt
133.668722;-21.806942;484.25;1256457.172;-0.005350747;130;asphalt
133.668294;-21.807866;484.75;1256569.014;0.004470575;130;asphalt
133.667808;-21.808772;484.75;1256681.56;0;130;asphalt
133.667122;-21.809873;485.75;1256822.993;0.007070447;130;asphalt
133.666029;-21.811317;485;1257019.241;-0.003821695;130;asphalt
133.66499;-21.812467;485;1257186.144;0;130;asphalt
133.654408;-21.823693;487;1258844.903;0.001205721;130;asphalt
133.61728;-21.863073;495.25;1264663.745;0.001417808;130;asphalt
133.609822;-21.870982;496.5;1265832.394;0.001069612;130;asphalt
133.603249;-21.87788;499;1266856.29;0.002441653;130;asphalt
133.602859;-21.878256;499;1266914.32;0;130;asphalt
133.602457;-21.878626;499.5;1266972.744;0.008558158;130;asphalt
133.601946;-21.879077;500.75;1267045.512;0.017177915;130;asphalt
133.601418;-21.879513;500.25;1267118.441;-0.006855944;130;asphalt
133.579329;-21.896691;500.25;1270092.148;0;130;asphalt
133.577096;-21.898425;501.5;1270392.57;0.004160815;130;asphalt
133.576376;-21.898984;503.75;1270489.429;0.023229646;130;asphalt
133.558569;-21.912814;507.75;1272885.214;0.001669599;130;asphalt
133.540591;-21.926701;510;1275298.466;0.000932352;130;asphalt
133.540186;-21.927015;510.25;1275352.911;0.004591736;130;asphalt
133.515427;-21.946239;515;1278683.227;0.001426291;130;asphalt
133.515396;-21.946262;515;1278687.321;0;130;asphalt
133.497535;-21.96004;518.75;1281083.21;0.001565181;130;asphalt
133.496556;-21.960799;518.75;1281214.801;0;130;asphalt
133.491728;-21.964655;518.25;1281871.866;-0.000760959;130;asphalt
133.491076;-21.965218;518.75;1281963.735;0.005442548;130;asphalt
133.490265;-21.96603;519;1282086.807;0.002031326;130;asphalt
133.48594;-21.970701;519.75;1282771.411;0.001095524;130;asphalt
133.485024;-21.971783;519.25;1282924.373;-0.003268788;130;asphalt
133.484231;-21.972947;519.5;1283077.471;0.001632936;130;asphalt
133.474061;-21.990788;523;1285321.403;0.001559763;130;asphalt
133.471006;-21.996206;527;1286001.228;0.005883861;130;asphalt
133.469077;-21.999574;526.5;1286425.264;-0.001179145;130;asphalt
133.465735;-22.005465;528.5;1287165.402;0.002702202;130;asphalt
133.465556;-22.005797;528.25;1287206.674;-0.006057357;130;asphalt
133.465393;-22.006128;528;1287247.134;-0.006178906;130;asphalt
133.465235;-22.006465;527.5;1287287.994;-0.012236951;130;asphalt
133.465107;-22.006784;527.25;1287325.84;-0.006605676;130;asphalt
133.464968;-22.007142;528;1287368.149;0.017726944;130;asphalt
133.464858;-22.007447;528.75;1287403.909;0.020973046;130;asphalt
133.464742;-22.007828;529;1287447.93;0.005679138;130;asphalt
133.464645;-22.008186;529.25;1287488.974;0.006090935;130;asphalt
133.464378;-22.009337;529;1287619.886;-0.001909682;130;asphalt
133.456148;-22.044647;540;1291636.782;0.002738433;130;asphalt
133.455627;-22.04636;540.5;1291834.683;0.002526515;130;asphalt
133.454926;-22.04803;540.25;1292033.938;-0.001254673;130;asphalt
133.453892;-22.049853;540;1292262.951;-0.001091639;130;asphalt
133.450021;-22.055548;537;1293011.396;-0.004008314;130;asphalt
133.438073;-22.073215;541.5;1295329.839;0.001940958;130;asphalt
133.426138;-22.090887;543.5;1297647.961;0.000862767;100;asphalt
133.42558;-22.0918;544.75;1297764.63;0.010714015;100;asphalt
133.425062;-22.09273;543;1297881.001;-0.015038085;100;asphalt
133.424616;-22.093607;544.25;1297988.803;0.011595321;100;asphalt
133.424209;-22.094505;544.25;1298097.104;0;100;asphalt
133.423991;-22.095012;544.75;1298157.789;0.008239232;100;asphalt
133.423784;-22.095522;545;1298218.376;0.004126291;100;asphalt
133.42341;-22.096547;545.75;1298338.689;0.006233784;80;asphalt
133.423145;-22.09737;545.5;1298434.188;-0.002617819;80;asphalt
133.422905;-22.098203;544.25;1298530.057;-0.013038629;80;asphalt
133.422617;-22.099402;545.75;1298666.641;0.010982205;80;asphalt
133.420433;-22.109618;547.5;1299824.677;0.001511179;60;asphalt
133.419145;-22.115607;549.75;1300503.713;0.003313521;60;asphalt
133.417516;-22.123339;552;1301379.696;0.002568546;80;asphalt
133.417507;-22.123378;551.75;1301384.13;-0.056374996;80;asphalt
133.417169;-22.124911;550.5;1301558.111;-0.007184687;100;asphalt
133.416676;-22.127202;551;1301817.871;0.001924855;100;asphalt
133.416244;-22.129215;551.5;1302046.087;0.002190911;100;asphalt
133.416135;-22.129748;552;1302106.408;0.00828899;100;asphalt
133.416051;-22.130172;552;1302154.342;0;100;asphalt
133.415979;-22.130693;550.75;1302212.747;-0.021402157;100;asphalt
133.415963;-22.131221;551;1302271.481;0.004256474;100;asphalt
133.415985;-22.131598;551.25;1302313.463;0.005954976;130;asphalt
133.416037;-22.131969;551.5;1302355.062;0.006009677;130;asphalt
133.41611;-22.13236;551.25;1302399.185;-0.005666027;130;asphalt
133.416217;-22.13275;551.25;1302443.93;0;130;asphalt
133.416362;-22.133142;551.5;1302490.006;0.005425803;130;asphalt
133.416535;-22.13353;551.5;1302536.684;0;130;asphalt
133.416701;-22.133839;551.25;1302575.063;-0.006514079;130;asphalt
133.416891;-22.134144;551.25;1302614.219;0;130;asphalt
133.417135;-22.134491;551;1302660.266;-0.005429147;130;asphalt
133.417288;-22.134683;551;1302686.802;0;130;asphalt
133.417455;-22.134871;551;1302713.874;0;130;asphalt
133.417626;-22.135049;551.25;1302740.368;0.009435862;130;asphalt
133.417806;-22.135224;551.75;1302767.246;0.018603098;130;asphalt
